input,target
आस्था,आस्था
थहलो,थलो
साइ,साइत
समीप,समीप
अखण,अखण्ड
मीत,मीत
खानीह,खानी
अस,असल
मौलिक,मौलिक
आमूलह,आमूल
सीरानी,सिरानी
ताली,ताली
रुपक,रुपक
पुस्तक,पुस्तक
तरल,तरल
समाआज,समाज
निर्दोष्,निर्दोष
लक्ष,लक्ष
जो,जोर
सुवर्णह,सुवर्ण
रमा,रमा
उदयह,उदय
रे,रेखा
केशर्,केशर
सिप,सिप
साहइत,साइत
जनता,जनता
लहार,लहर
मह,महिमा
थैल,थैली
छिमेकी,छिमेकी
मोहर,मोहर
उन्न,उन्नती
जराय,जरायो
अखंड्,अखण्ड
शा,शान
चित्र,चित्र
घुम्तीह,घुम्ती
सफा,सफा
सु,सुमन
बहाल,बहाल
सेहवा,सेवा
महिमा,महिमा
आसन्,आसन
निपु,निपुण
मैद,मैदान
मदात,मदत
लहर्,लहर
तलैया,तलैया
मैदाहान,मैदान
लाभ,लाभ
डाँ,डाँफे
मलम्,मलम
गौरव,गौरव
तक्मा,तक्मा
सघन,सघन
निसा,निसाना
साँध,साँध
अप,अपार
सा,साधना
हाक,हाकिम
कपिल्,कपिल
कमाल,कमल
तक्माह,तक्मा
गोरेटो,गोरेटो
सिम,सिमाना
युवाह,युवा
बिगहुल,बिगुल
सन्दुक,सन्दुक
ज्ञाण,ज्ञान
आदर्ष,आदर्श
बिगुलह,बिगुल
हरितह,हरित
कप,कपुर
थलो,थलो
सघन,सघन
महिमा,महिमा
निग,निगम
लांकुरी,लाँकुरी
लक्ष्ह्य,लक्ष
किनार,किनारा
उम,उमंग
शीतल,शीतल
अगूवा,अगुवा
मह,मह
बगल,बगल
चमेली,चमेली
फटिक्,फटिक
काब्य,काब्य
सुहरक्षा,सुरक्षा
रौनक,रौनक
दर्पन,दर्पण
भुवन,भुवन
किल्ला,किल्ला
प्रभाव्,प्रभाव
मिसि,मिसिल
अरुण,अरुण
केस,केशर
पृथ्ह्वी,पृथ्वी
जमिण,जमिन
प्रक,प्रकाश
आवास,आवास
अपू,अपुर्ब
उषा,उषा
लगन,लगन
पुस्तक,पुस्तक
रचना,रचना
कपिल,कपिल
यंत्र,यन्त्र
मैदान,मैदान
रेखा,रेखा
चमेली्,चमेली
निगाम,निगम
मक,मकल
यात्रही,यात्री
नक्षत्र,नक्षत्र
मुहार,मुहार
एकता,एकता
लाँकुरीह,लाँकुरी
सन्,सन्ध्या
सेवा,सेवा
भू,भूगोल
हार्दिक,हार्दिक
सौगात,सौगात
रोहिणी,रोहिणी
शाली,शालीन
मौसहम,मौसम
समय,समय
सुहलभ,सुलभ
न्याय,न्याय
चरण,चरण
डाली,डाली
आदर्श,आदर्श
गो,गोरस
महह,मह
सुमुख्,सुमुख
मम,ममता
भूमिक,भूमिका
पिपल,पिपल
चाँद,चाँदी
कपीळ,कपिल
तिर्,तिर्सना
मनीषा,मनीषा
जीवन,जीवन
चाँदनी,चाँदनी
आदर्श,आदर्श
करु,करुणा
मनीष,मनीषा
क्षमता,क्षमता
निर्मल,निर्मल
चक्र,चक्र
नम,नमन
सिम्रिक,सिम्रिक
नग,नगर
नहर,नहर
शिक्षा,शिक्षा
मोती,मोती
सक्ल,सकल
सूगन्ध,सुगन्ध
जु,जुही
शिशिर,शिशिर
मौरी,मौरी
युवा,युवा
गुरांस,गुराँस
सहहारा,सहारा
प्रखर्,प्रखर
लेखहक,लेखक
मुलु,मुलुक
मकल,मकल
प्रेम,प्रेम
कुञ्ज,कुञ्ज
मदण,मदन
गहना,गहना
निर्दोहष,निर्दोष
भंडार,भन्डार
दिहल,दिल
महिमाह,महिमा
प्रीती,प्रीति
रत्न,रत्न
डबळी,डबली
प्रगती,प्रगति
लालीह,लाली
मकल,मकल
सूनौलो,सुनौलो
अपुर्ब,अपुर्ब
तिर्ह्सना,तिर्सना
सघनह,सघन
नक्षत्र,नक्षत्र
अमहल,अमल
साइत,साइत
सिमल,सिमल
